Date,News Channel,News Time,News text,Sentiment,Tweet Ago,Tweet ID,neg,neutral,pos
Mon Jul 30 03:50:55 +0000 2018,@CNN,2018-07-30 03:50:55+00:00,Underwear is being transformed by technology -- with high-performance briefs claiming to do everything from emittin… https://t.co/hPqcEvQHG2,0.0,21,1023777935201845248,0.0,1.0,0.0
Mon Jul 30 03:48:07 +0000 2018,@CNN,2018-07-30 03:48:07+00:00,Police fire tear gas at protesters during state funeral for Ethiopia's Grand Dam engineer https://t.co/i4rdDMSENx https://t.co/CpPWCEnq6T,-0.4215,22,1023777230613372928,0.312,0.55,0.138
Mon Jul 30 03:43:06 +0000 2018,@CNN,2018-07-30 03:43:06+00:00,"Asking a woman about her work-life balance can be problematic, but she should use the opportunity to discuss the ne… https://t.co/VcC8QAtOGS",0.4118,23,1023775967645507584,0.082,0.761,0.156
Mon Jul 30 03:42:05 +0000 2018,@CNN,2018-07-30 03:42:05+00:00,"Trump lawyer Rudy Giuliani once praised Michael Cohen as 'honest,' but now says Cohen has 'lied all his life'… https://t.co/vb6KOviiw0",-0.3182,24,1023775712845676544,0.145,0.766,0.089
Mon Jul 30 03:41:58 +0000 2018,@CNN,2018-07-30 03:41:58+00:00,The CBS board of directors will discuss allegations of sexual harassment against CEO Les Moonves at a meeting on Mo… https://t.co/pRFA6rxuJK,-0.5423,25,1023775683225501696,0.156,0.844,0.0
Mon Jul 30 03:34:06 +0000 2018,@CNN,2018-07-30 03:34:06+00:00,Trump's 2020 campaign denies reports that it is producing flags in China https://t.co/KhyQAykUbd https://t.co/7vVW9Foza1,-0.4215,26,1023773705565097985,0.177,0.823,0.0
Mon Jul 30 03:33:05 +0000 2018,@CNN,2018-07-30 03:33:05+00:00,What you need to know about 'stand your ground' laws https://t.co/r2GaqhoOaV https://t.co/uoB69LnthQ,0.0,27,1023773449968381952,0.0,1.0,0.0
Mon Jul 30 03:33:05 +0000 2018,@CNN,2018-07-30 03:33:05+00:00,Recep Tayyip Erdogan denies that Turkey has agreed to free a detained American pastor as part of a possible deal wi… https://t.co/HwQV1nfthi,-0.0258,28,1023773449196642304,0.204,0.595,0.201
Mon Jul 30 03:24:05 +0000 2018,@CNN,2018-07-30 03:24:05+00:00,Palestinian teenage activist Ahed Tamimi has been freed from an Israeli prison after serving an eight-month prison… https://t.co/dktybvi8Cs,-0.1531,29,1023771184251510785,0.15,0.727,0.123
Mon Jul 30 03:23:53 +0000 2018,@CNN,2018-07-30 03:23:53+00:00,"Russia put on a show of its naval might on Sunday, sending 40 warships through waters near St. Petersburg… https://t.co/gNyKxLL0dg",-0.128,30,1023771131155808257,0.077,0.923,0.0
Mon Jul 30 03:16:03 +0000 2018,@CNN,2018-07-30 03:16:03+00:00,Three new polls show bad news for Republicans ahead of the midterm elections https://t.co/SUJ6M7bR0s https://t.co/DspQVbY2cs,-0.5423,31,1023769161862995968,0.2,0.8,0.0
Mon Jul 30 03:06:03 +0000 2018,@CNN,2018-07-30 03:06:03+00:00,"20 times that Trump and his allies denied he knew of the 2016 Trump Tower meeting 
https://t.co/e00pkKmpCW https://t.co/MgBftuGCNW",-0.4404,32,1023766645423198208,0.146,0.854,0.0
Mon Jul 30 02:57:06 +0000 2018,@CNN,2018-07-30 02:57:06+00:00,A city once known as America's foreclosure capital will become the first in the US to participate in a test of Univ… https://t.co/IGvIMKUmQa,-0.128,33,1023764393425883136,0.07,0.93,0.0
Mon Jul 30 02:50:05 +0000 2018,@CNN,2018-07-30 02:50:05+00:00,The Trump administration wants to roll back the Endangered Species Act. These 10 animals might not be here today wi… https://t.co/RUe43h5Wif,0.0,34,1023762626290110464,0.0,1.0,0.0
Mon Jul 30 02:44:04 +0000 2018,@CNN,2018-07-30 02:44:04+00:00,"A police officer in Meridian, Mississippi, has been fired after using his stun gun against a handcuffed suspect dur… https://t.co/RFfMAyxC5b",-0.802,35,1023761110825152512,0.353,0.647,0.0
Mon Jul 30 02:36:07 +0000 2018,@CNN,2018-07-30 02:36:07+00:00,A zoo is accused of painting a donkey and passing it off as a zebra https://t.co/DoETle11Qq https://t.co/UToHC1YvIw,-0.296,36,1023759111190716416,0.145,0.855,0.0
Mon Jul 30 02:29:06 +0000 2018,@CNN,2018-07-30 02:29:06+00:00,Here's how to help the victims of the Greece wildfires https://t.co/SukveA8dLc https://t.co/o31vUTikXl,0.1027,37,1023757345099272192,0.153,0.667,0.18
Mon Jul 30 02:22:07 +0000 2018,@CNN,2018-07-30 02:22:07+00:00,Police have responded to at least 125 calls in the past five years alleging sex offenses at shelters that house imm… https://t.co/7KKjpzKxO4,-0.3612,38,1023755590265462784,0.106,0.894,0.0
Mon Jul 30 02:14:28 +0000 2018,@CNN,2018-07-30 02:14:28+00:00,"A teen broke into a home in California shortly after midnight and woke a sleeping couple to ask to use their Wi-Fi,… https://t.co/w7K3FonBYI",-0.4215,39,1023753663695777792,0.128,0.872,0.0
Mon Jul 30 01:00:08 +0000 2018,@CNN,2018-07-30 01:00:08+00:00,A German cruise line is facing outrage after one of its employees shot and killed a wild polar bear in Norway after… https://t.co/SHM9Cu1UlL,-0.8316,40,1023734957221601281,0.291,0.709,0.0
Mon Jul 30 00:45:10 +0000 2018,@CNN,2018-07-30 00:45:10+00:00,Don't pack your bags for Mars just yet https://t.co/aIRZA5OdUv https://t.co/9OnzFTzmg0,0.0,41,1023731189507665921,0.0,1.0,0.0
Mon Jul 30 00:30:11 +0000 2018,@CNN,2018-07-30 00:30:11+00:00,"20 times that Trump and his allies denied he knew of the 2016 Trump Tower meeting 
https://t.co/CxWp3Hw2TM https://t.co/dtQ8F8u52Y",-0.4404,42,1023727421584015361,0.146,0.854,0.0
Mon Jul 30 00:15:06 +0000 2018,@CNN,2018-07-30 00:15:06+00:00,"Trump lawyer Rudy Giuliani once praised Michael Cohen as 'honest,' but now says Cohen has 'lied all his life'… https://t.co/BRg8Pa0fAd",-0.3182,43,1023723624526753792,0.145,0.766,0.089
Mon Jul 30 00:00:07 +0000 2018,@CNN,2018-07-30 00:00:07+00:00,"The United Nations has verified 7,000 cases of children either killed or maimed in Syria's seven-year war, but says… https://t.co/idGE0niLzI",-0.5106,44,1023719854807965698,0.216,0.705,0.079
Sun Jul 29 23:45:10 +0000 2018,@CNN,2018-07-29 23:45:10+00:00,Palestinian teen activist Ahed Tamimi has been released from an Israeli prison after serving an 8-month prison sent… https://t.co/YK7TzV1dIW,-0.765,45,1023716090696945664,0.28,0.72,0.0
Sun Jul 29 23:44:36 +0000 2018,@CNN,2018-07-29 23:44:36+00:00,"Civil rights icon Rep. John Lewis released from hospital with a clean bill of health, his spokeswoman says… https://t.co/OAv2I7tXpy",0.4019,46,1023715947918577664,0.0,0.863,0.137
Sun Jul 29 23:30:06 +0000 2018,@CNN,2018-07-29 23:30:06+00:00,There are 100 days to the midterm election. Here's what to watch: https://t.co/zEcaQMqZen https://t.co/3zcbjwxVVL,0.0,47,1023712297934618625,0.0,1.0,0.0
Sun Jul 29 23:15:06 +0000 2018,@CNN,2018-07-29 23:15:06+00:00,"2018 is on pace to be the fourth hottest year on record, according to data from the National Oceanic and Atmospheri… https://t.co/5O78he0ELj",0.0,48,1023708524268924928,0.0,1.0,0.0
Sun Jul 29 23:04:37 +0000 2018,@CNN,2018-07-29 23:04:37+00:00,Justice Ruth Bader Ginsburg says she hopes to stay on the Supreme Court at least five more years until the age of 9… https://t.co/b7GWr3AJky,0.8689,49,1023705886202781696,0.0,0.682,0.318
Sun Jul 29 23:00:05 +0000 2018,@CNN,2018-07-29 23:00:05+00:00,A 12-year-old boy who can't speak wrote a book with his eyes https://t.co/keZdphbHau https://t.co/NFx0OB1QHj,0.0,50,1023704746111234048,0.0,1.0,0.0
Sun Jul 29 22:45:13 +0000 2018,@CNN,2018-07-29 22:45:13+00:00,President Trump threatens to push the government into shutdown ahead of the coming appropriations deadline if Congr… https://t.co/HkUFzmjXF8,-0.3818,51,1023701003642851328,0.133,0.867,0.0
Sun Jul 29 22:30:03 +0000 2018,@CNN,2018-07-29 22:30:03+00:00,"North Korea may be taking some steps to keep its promises, but they will likely come at great cost to the United St… https://t.co/NHhYo086W7",0.9032,52,1023697188822700032,0.0,0.653,0.347
Sun Jul 29 22:15:06 +0000 2018,@CNN,2018-07-29 22:15:06+00:00,"A man arrested in connection to a bi-coastal crime spree that involved murder, rape and holding a woman captive use… https://t.co/PNs68ZvV9F",-0.9517,53,1023693426703904768,0.533,0.467,0.0
Sun Jul 29 22:00:02 +0000 2018,@CNN,2018-07-29 22:00:02+00:00,"On this day in 1958, President Dwight D. Eisenhower signed the National Aeronautics and Space Act, which establishe… https://t.co/oKyQTnxcIt",0.0,54,1023689634298048512,0.0,1.0,0.0
Sun Jul 29 21:50:04 +0000 2018,@CNN,2018-07-29 21:50:04+00:00,"Nazi images, including a swastika, were discovered Saturday morning painted on a structure that is part of a Jewish… https://t.co/qV57ew3Ac4",0.0,55,1023687126741909505,0.0,1.0,0.0
Sun Jul 29 21:40:01 +0000 2018,@CNN,2018-07-29 21:40:01+00:00,"Asking a woman about her work-life balance can be problematic, but she should use the opportunity to discuss the ne… https://t.co/cC7IXZTQwb",0.4118,56,1023684597849174021,0.082,0.761,0.156
Sun Jul 29 21:30:00 +0000 2018,@CNN,2018-07-29 21:30:00+00:00,This NASA animation shows the dramatic increase of near-Earth objects. See how many asteroids and comets have come… https://t.co/F4wJSgwAi1,0.3182,57,1023682074400751616,0.0,0.887,0.113
Sun Jul 29 21:20:06 +0000 2018,@CNN,2018-07-29 21:20:06+00:00,"Trump lawyer Rudy Giuliani once praised Michael Cohen as 'honest,' but now says Cohen has 'lied all his life'… https://t.co/Bt349Fd9D8",-0.3182,58,1023679585131618304,0.145,0.766,0.089
Sun Jul 29 21:05:59 +0000 2018,@CNN,2018-07-29 21:05:59+00:00,A German cruise line is facing outrage after one of its employees shot and killed a wild polar bear in Norway after… https://t.co/kmYQZLtUNe,-0.8316,59,1023676032048680960,0.291,0.709,0.0
Sun Jul 29 20:51:22 +0000 2018,@CNN,2018-07-29 20:51:22+00:00,President Trump's 2020 campaign denies reports that it is producing flags in China https://t.co/P5rFSU4LAq https://t.co/llzTLssJXI,-0.4215,60,1023672352561917957,0.167,0.833,0.0
Sun Jul 29 20:40:06 +0000 2018,@CNN,2018-07-29 20:40:06+00:00,The monstrous Carr Fire in Northern California has doubled in size this weekend. Authorities say at least 12 people… https://t.co/XSG8S7YyTF,-0.34,61,1023669517300453377,0.112,0.888,0.0
Sun Jul 29 20:40:00 +0000 2018,@CNN,2018-07-29 20:40:00+00:00,"""The Brady Bunch"" house, the classic split-level scene for nearly every episode of the hit TV show, is now on the m… https://t.co/OZ0ZdLw13e",0.0,62,1023669492310835200,0.0,1.0,0.0
Sun Jul 29 20:30:00 +0000 2018,@CNN,2018-07-29 20:30:00+00:00,"Listen to the soothing sounds of the sun. Scientists mapped vibrations that form the ""low, pulsing hum of our star'… https://t.co/lrrvtnZK0K",0.3182,63,1023666975409623042,0.0,0.897,0.103
Sun Jul 29 20:20:05 +0000 2018,@CNN,2018-07-29 20:20:05+00:00,Former President Barack Obama and first lady Michelle Obama were spotted dancing at a Beyoncé and Jay-Z concert nea… https://t.co/VtJU8vkRfm,0.0,64,1023664478213292032,0.0,1.0,0.0
Sun Jul 29 20:10:09 +0000 2018,@CNN,2018-07-29 20:10:09+00:00,Palestinian teen activist Ahed Tamimi has been released from an Israeli prison after serving an 8-month prison sent… https://t.co/c2XsaRZGQ0,-0.765,65,1023661980912111627,0.28,0.72,0.0
Sun Jul 29 20:00:17 +0000 2018,@CNN,2018-07-29 20:00:17+00:00,There are 100 days to the midterm election. Here's what to watch: https://t.co/64dpmcDvQ7 https://t.co/loNDIF3yfI,0.0,66,1023659496126799878,0.0,1.0,0.0
Sun Jul 29 19:55:04 +0000 2018,@CNN,2018-07-29 19:55:04+00:00,"2018 is on pace to be the fourth hottest year on record, according to data from the National Oceanic and Atmospheri… https://t.co/DGbncI4Pk9",0.0,67,1023658185851318273,0.0,1.0,0.0
Sun Jul 29 19:48:30 +0000 2018,@CNN,2018-07-29 19:48:30+00:00,President Trump threatens to push the government into shutdown ahead of the coming appropriations deadline if Congr… https://t.co/i63KxWcUMA,-0.3818,68,1023656530795802624,0.133,0.867,0.0
Sun Jul 29 19:30:59 +0000 2018,@CNN,2018-07-29 19:30:59+00:00,"Who is Andrew Brunson, the detained American pastor central to the US-Turkey dispute https://t.co/jtUi6jrUfT https://t.co/RJ2Vfwy0Lf",-0.6597,69,1023652125446995968,0.293,0.707,0.0
Sun Jul 29 19:18:50 +0000 2018,@CNN,2018-07-29 19:18:50+00:00,"Nikolai Volkoff, the wrestler whose brash Soviet persona made him one of the most hated figures in professional wre… https://t.co/REWVlWdQwe",-0.6697,70,1023649065391796224,0.191,0.809,0.0
Sun Jul 29 19:02:15 +0000 2018,@CNN,2018-07-29 19:02:15+00:00,"A prominent neurologist collapses, sending her friends and colleagues on a frantic fight to save her life. A new ep… https://t.co/MziHWkB6mg",0.2263,71,1023644891748986880,0.272,0.424,0.304
Sun Jul 29 18:54:11 +0000 2018,@CNN,2018-07-29 18:54:11+00:00,"The fast-moving Carr Fire in Northern California has claimed the lives of a great-grandmother, two young children a… https://t.co/oHwvlBZZ0u",-0.34,72,1023642861072470016,0.124,0.876,0.0
Sun Jul 29 18:39:52 +0000 2018,@CNN,2018-07-29 18:39:52+00:00,Don't pack your bags for Mars just yet https://t.co/T2vDZkv45G https://t.co/ph2CB7Kz1O,0.0,73,1023639261613109248,0.0,1.0,0.0
Sun Jul 29 18:25:52 +0000 2018,@CNN,2018-07-29 18:25:52+00:00,President Trump's attorney Rudy Giuliani says he wants the public to hear more of Michael Cohen's recordings as he… https://t.co/0u5WLD0fJH,0.0,74,1023635738687102976,0.0,1.0,0.0
Sun Jul 29 18:10:00 +0000 2018,@CNN,2018-07-29 18:10:00+00:00,Former White House communications director Anthony Scaramucci says he disagrees with the way the White House reprim… https://t.co/TFFM7qMlur,-0.3182,75,1023631744858185728,0.119,0.881,0.0
Sun Jul 29 18:00:08 +0000 2018,@CNN,2018-07-29 18:00:08+00:00,Police fire tear gas at protesters during state funeral for Ethiopia's Grand Dam engineer https://t.co/f8KZbVKwcA https://t.co/TY6msO1lsF,-0.4215,76,1023629262400696320,0.312,0.55,0.138
Sun Jul 29 17:55:16 +0000 2018,@CNN,2018-07-29 17:55:16+00:00,Coke is raising soda prices because of aluminum tariffs https://t.co/DHmhml6y03 https://t.co/uBpxXGVvAB,0.0,77,1023628037936623618,0.0,1.0,0.0
Sun Jul 29 17:40:03 +0000 2018,@CNN,2018-07-29 17:40:03+00:00,"20 times that Trump and his allies denied he knew of the 2016 Trump Tower meeting 
https://t.co/XvrpVu7CRo https://t.co/9ONriP5Lkp",-0.4404,78,1023624204758016001,0.146,0.854,0.0
Sun Jul 29 17:29:04 +0000 2018,@CNN,2018-07-29 17:29:04+00:00,Sporting history was made on the Champs Elysees Sunday as Geraint Thomas became the first Welshman to win cycling's… https://t.co/lQYOdtvP5O,0.765,79,1023621441579827200,0.0,0.732,0.268
Sun Jul 29 17:18:00 +0000 2018,@CNN,2018-07-29 17:18:00+00:00,President Trump’s chief economic adviser Larry Kudlow on the criticism surrounding tariffs: “Don’t blame President… https://t.co/500k5oO8w2,-0.6486,80,1023618657266622464,0.275,0.725,0.0
Sun Jul 29 17:05:20 +0000 2018,@CNN,2018-07-29 17:05:20+00:00,This man built a floating bicycle so he could clean trash from a river in order to raise awareness about plastic po… https://t.co/s70T5FO2pZ,0.4522,81,1023615470987956225,0.0,0.871,0.129
Sun Jul 29 16:53:25 +0000 2018,@CNN,2018-07-29 16:53:25+00:00,Trump's 2020 campaign denies reports that it is producing flags in China https://t.co/OoiPiKjcFf https://t.co/FlJ4efPygH,-0.4215,82,1023612471070916608,0.177,0.823,0.0
Sun Jul 29 16:40:53 +0000 2018,@CNN,2018-07-29 16:40:53+00:00,"Trump lawyer Rudy Giuliani once praised Michael Cohen as 'honest,' but now says Cohen has 'lied all his life'… https://t.co/AuzdI38OLV",-0.3182,83,1023609316111261697,0.145,0.766,0.089
Sun Jul 29 16:31:12 +0000 2018,@CNN,2018-07-29 16:31:12+00:00,What you need to know about 'stand your ground' laws https://t.co/ouj4Dp8ots https://t.co/cd2fY6FhNZ,0.0,84,1023606880457957378,0.0,1.0,0.0
Sun Jul 29 16:16:39 +0000 2018,@CNN,2018-07-29 16:16:39+00:00,"The United Nations has verified 7,000 cases of children either killed or maimed in Syria's seven-year war, but says… https://t.co/5DDdEc5z8S",-0.5106,85,1023603218914439168,0.216,0.705,0.079
Sun Jul 29 16:04:04 +0000 2018,@CNN,2018-07-29 16:04:04+00:00,Palestinian teen activist Ahed Tamimi has been released from an Israeli prison after serving an 8-month prison sent… https://t.co/AvPuJbaTDm,-0.765,86,1023600052202336257,0.28,0.72,0.0
Sun Jul 29 15:54:15 +0000 2018,@CNN,2018-07-29 15:54:15+00:00,5 metrics that suggest Democrats are poised for big wins 100 days to the midterms | Analysis by @ForecasterEnten… https://t.co/SEzQTXjMmZ,0.6908,87,1023597581237149698,0.0,0.737,0.263
Sun Jul 29 15:40:05 +0000 2018,@CNN,2018-07-29 15:40:05+00:00,"A manhunt is underway for two suspects accused of killing three people and injuring seven others in New Orleans, th… https://t.co/CNYraRdA9T",-0.8402,88,1023594014266851328,0.346,0.654,0.0
Sun Jul 29 15:31:32 +0000 2018,@CNN,2018-07-29 15:31:32+00:00,"On this day in 1958, President Dwight D. Eisenhower signed the National Aeronautics and Space Act, which establishe… https://t.co/TpVjqvFWso",0.0,89,1023591865654816768,0.0,1.0,0.0
Sun Jul 29 15:15:10 +0000 2018,@CNN,2018-07-29 15:15:10+00:00,There are 100 days to the midterm election. Here's what to watch: https://t.co/yqi6ZX3a41 https://t.co/PgkWJY6vbC,0.0,90,1023587746424741889,0.0,1.0,0.0
Sun Jul 29 15:01:14 +0000 2018,@CNN,2018-07-29 15:01:14+00:00,Civil rights icon and Georgia congressman Rep. John Lewis has been hospitalized but is expected to be released late… https://t.co/Y8KpPUJefT,0.0,91,1023584238459936768,0.0,1.0,0.0
Sun Jul 29 15:01:06 +0000 2018,@CNN,2018-07-29 15:01:06+00:00,A clinical trial run by UCLA is testing a potentially pioneering form of immunotherapy that could turn a patient's… https://t.co/ILFbFlqJXL,0.0,92,1023584207380070400,0.0,1.0,0.0
Sun Jul 29 14:56:11 +0000 2018,@CNN,2018-07-29 14:56:11+00:00,"2018 is on pace to be the fourth hottest year on record, according to data from the National Oceanic and Atmospheri… https://t.co/K6FMntJR1t",0.0,93,1023582968059768832,0.0,1.0,0.0
Sun Jul 29 14:40:06 +0000 2018,@CNN,2018-07-29 14:40:06+00:00,Recep Tayyip Erdogan denies that Turkey has agreed to free a detained American pastor as part of a possible deal wi… https://t.co/iiiT1mdcfX,-0.0258,94,1023578921277816832,0.204,0.595,0.201
Sun Jul 29 14:30:07 +0000 2018,@CNN,2018-07-29 14:30:07+00:00,A 12-year-old boy who can't speak wrote a book with his eyes https://t.co/GmvT6OSsUY https://t.co/t1w6FJR6iN,0.0,95,1023576408545812496,0.0,1.0,0.0
Sun Jul 29 14:22:29 +0000 2018,@CNN,2018-07-29 14:22:29+00:00,President Trump threatens to push the government into shutdown ahead of the coming appropriations deadline if Congr… https://t.co/F4KsOZEbdv,-0.3818,96,1023574485344178176,0.133,0.867,0.0
Sun Jul 29 14:16:06 +0000 2018,@CNN,2018-07-29 14:16:06+00:00,What sparks your curiosity? See how Steve Jobs and other curious entrepreneurs revolutionized our world through tec… https://t.co/J3649I6KqG,0.3182,97,1023572878887927814,0.0,0.881,0.119
Sun Jul 29 14:00:13 +0000 2018,@CNN,2018-07-29 14:00:13+00:00,Palestinian teenage activist Ahed Tamimi has been freed from an Israeli prison after serving an eight-month prison… https://t.co/KkXsei7Zl0,-0.1531,98,1023568884631257088,0.15,0.727,0.123
Sun Jul 29 13:46:52 +0000 2018,@CNN,2018-07-29 13:46:52+00:00,The former mayor of New Orleans Mitch Landrieu says he is a “radical centrist”: “I don’t think abolishing ICE is a… https://t.co/t7L2vJiZPw,0.0,99,1023565523165081601,0.0,1.0,0.0
Sun Jul 29 13:46:05 +0000 2018,@CNN,2018-07-29 13:46:05+00:00,Three new polls show bad news for Republicans ahead of the midterm elections https://t.co/xbfpqVTIp4 https://t.co/3fCfLLjM2d,-0.5423,100,1023565328406794240,0.2,0.8,0.0
Sun Jul 29 13:20:07 +0000 2018,@BBC,2018-07-29 13:20:07+00:00,"RT @BBCSportWales: It's a matter of hours until Geraint Thomas is crowned as the first Welshman to win the Tour de France

👉 Here's how he…",0.5994,1,1023558793014272001,0.0,0.818,0.182
Sun Jul 29 13:18:07 +0000 2018,@BBC,2018-07-29 13:18:07+00:00,"RT @bbcgetinspired: Sam Maycock is fulfilling his dad Nigel's dream by taking on the 100-mile route in #RideLondon.

Nigel died in October…",-0.3818,2,1023558290817646593,0.141,0.781,0.078
Sun Jul 29 13:01:07 +0000 2018,@BBC,2018-07-29 13:01:07+00:00,This teenager was banned from performing in drag at his school's end-of-year talent show. https://t.co/Hi6uXtSAFz,-0.2732,3,1023554011327287296,0.249,0.609,0.142
Sun Jul 29 11:21:30 +0000 2018,@BBC,2018-07-29 11:21:30+00:00,"RT @BBCFood: Get the whole family making jaffa cakes this weekend 👇
https://t.co/8R0azXouDH https://t.co/xEC8aeQGs0",0.0,4,1023528940378488832,0.0,1.0,0.0
Sun Jul 29 11:01:05 +0000 2018,@BBC,2018-07-29 11:01:05+00:00,"What is #ThinPrivilege and who has it?
👉 https://t.co/Ocbj6tAabk https://t.co/HMapWPvJt1",0.0,5,1023523804289687553,0.0,1.0,0.0
Sun Jul 29 10:12:02 +0000 2018,@BBC,2018-07-29 10:12:02+00:00,"Researchers have found evidence of an existing body of liquid water on Mars.
👉 https://t.co/cmykUjdfxy https://t.co/d4FhfFj5Sr",0.0,6,1023511459630866432,0.0,1.0,0.0
Sun Jul 29 09:03:08 +0000 2018,@BBC,2018-07-29 09:03:08+00:00,"😂 With 37 Facebook likes and the world's most convoluted chant, the CNCSC is a force to be reckoned with.… https://t.co/7wQhKjH26j",0.4215,7,1023494119505752064,0.0,0.865,0.135
Sun Jul 29 08:01:07 +0000 2018,@BBC,2018-07-29 08:01:07+00:00,"😥 An endangered red squirrel has died after becoming trapped inside a discarded plastic jar.
👉… https://t.co/19IZCDeWBZ",-0.8555,8,1023478514337632256,0.439,0.561,0.0
Sun Jul 29 07:01:03 +0000 2018,@BBC,2018-07-29 07:01:03+00:00,"Two tiger brothers enjoy their first swimming lesson. 🐯💦 #InternationalTigerDay

https://t.co/QNRnmqTcK5",0.4939,9,1023463398296743936,0.0,0.758,0.242
Sat Jul 28 20:45:06 +0000 2018,@BBC,2018-07-28 20:45:06+00:00,"Stand-up comedy from Stewart Lee, recorded live from the Palace Theatre, Southend-on-Sea. 

Stewart Lee Content Pro… https://t.co/VCNnbkhi7J",0.3612,10,1023308388057456640,0.0,0.865,0.135
Sat Jul 28 20:29:40 +0000 2018,@BBC,2018-07-28 20:29:40+00:00,"RT @BBCOne: These seadragons are dancing together in a courtship ritual - and it's absolutely beautiful.

The complete series of Life is av…",0.6361,11,1023304503779577856,0.0,0.827,0.173
Sat Jul 28 20:02:03 +0000 2018,@BBC,2018-07-28 20:02:03+00:00,The shocking story of a young man who shot his parents. https://t.co/6O1qzsiKAk,-0.4019,12,1023297552043728896,0.213,0.787,0.0
Sat Jul 28 18:12:24 +0000 2018,@BBC,2018-07-28 18:12:24+00:00,RT @BBCTwo: Ever wondered how toilets are made? We're going #InsideTheFactory... 🚽😄 https://t.co/lgFuM6ER2p,0.0,13,1023269959634440194,0.0,1.0,0.0
Sat Jul 28 18:07:05 +0000 2018,@BBC,2018-07-28 18:07:05+00:00,😂 Genius https://t.co/nqWGYEEBy4,0.0,14,1023268623622791168,0.0,1.0,0.0
Sat Jul 28 17:03:00 +0000 2018,@BBC,2018-07-28 17:03:00+00:00,"'Doesn't matter what's written on the packet, wet wipes do not disintegrate.'
#TheFiveBillionPoundSuperSewer https://t.co/Ja9nBFnr6b",-0.0191,15,1023252494456119296,0.076,0.924,0.0
Sat Jul 28 16:03:06 +0000 2018,@BBC,2018-07-28 16:03:06+00:00,"Are you sure you don’t gender-stereotype children?
#NoMoreBoysAndGirls https://t.co/iThZ2P6REW",0.3182,16,1023237421650141184,0.0,0.777,0.223
Sat Jul 28 15:31:04 +0000 2018,@BBC,2018-07-28 15:31:04+00:00,"RT @bbcideas: Gin and tonic, the perfect pair. So, how did they come together? 🤔

More Edible Histories 🎥: https://t.co/8nH3A1rqFP https://…",0.5719,17,1023229357345722369,0.0,0.837,0.163
Sat Jul 28 15:30:28 +0000 2018,@BBC,2018-07-28 15:30:28+00:00,"RT @BBCSport: Geraint Thomas just needs to roll over the line in Paris tomorrow to win the 2018 Tour de France.

He'll become the first Wel…",0.5859,18,1023229207361536001,0.0,0.868,0.132
Sat Jul 28 15:04:06 +0000 2018,@BBC,2018-07-28 15:04:06+00:00,"Branded and beaten: The children accused of witchcraft and murder.
👉 https://t.co/0Lzx9wdLa1 https://t.co/Syvy5ca7QG",-0.8658,19,1023222571045715968,0.519,0.481,0.0
Sat Jul 28 14:06:01 +0000 2018,@BBC,2018-07-28 14:06:01+00:00,🐾❤️ Heaven really is a place on Earth... https://t.co/hCE7MqzF2P,0.5106,20,1023207955343319040,0.0,0.68,0.32
Sat Jul 28 13:02:06 +0000 2018,@BBC,2018-07-28 13:02:06+00:00,📖🥪 A brief history of the humble sarnie. https://t.co/25GXnqIXZy,0.0,21,1023191869612810246,0.0,1.0,0.0
Sat Jul 28 12:02:40 +0000 2018,@BBC,2018-07-28 12:02:40+00:00,"RT @bbcgetinspired: ""You can rise again, it's not as though one thing happens to you and that's the end of your story."" 

After being hit b…",0.0,22,1023176915111366656,0.0,1.0,0.0
Sat Jul 28 12:02:08 +0000 2018,@BBC,2018-07-28 12:02:08+00:00,RT @BBCScienceNews: Climate change made heatwave 'twice as likely' https://t.co/FQqzyhbiK4,0.0,23,1023176780671344640,0.0,1.0,0.0
Sat Jul 28 11:03:04 +0000 2018,@BBC,2018-07-28 11:03:04+00:00,"🧠 'Damaging your brain might not kill you, but can change your behaviour.'

Five fascinating facts about the human… https://t.co/XLoaV7C1uM",0.7157,24,1023161913591644160,0.085,0.633,0.282
Sat Jul 28 10:46:22 +0000 2018,@BBC,2018-07-28 10:46:22+00:00,"RT @BBCWorld: Simply stunning!

The longest #BloodMoon eclipse of the 21st Century as seen around the world

https://t.co/aHwGkVc3OP https:…",0.4389,25,1023157709753991168,0.0,0.862,0.138
Sat Jul 28 10:05:04 +0000 2018,@BBC,2018-07-28 10:05:04+00:00,Need to clean your headphone socket? Check out this #TechHack. https://t.co/RDtpHt03ZX,0.4019,26,1023147320064397312,0.0,0.787,0.213
Sat Jul 28 09:03:03 +0000 2018,@BBC,2018-07-28 09:03:03+00:00,"📚🌍 With classic and contemporary choices perfectly matched to destinations all over the world, here's your ultimate… https://t.co/fsadf3W3rU",0.6369,27,1023131712992239616,0.0,0.802,0.198
Sat Jul 28 08:02:06 +0000 2018,@BBC,2018-07-28 08:02:06+00:00,🛌 Namastay in bed! https://t.co/s2J2Uf4U99,0.0,28,1023116374460321792,0.0,1.0,0.0
Sat Jul 28 07:05:02 +0000 2018,@BBC,2018-07-28 07:05:02+00:00,🐶 Hearing dogs can save a life. https://t.co/bTcvuvGYJt,0.4939,29,1023102012173561856,0.0,0.61,0.39
